,Unnamed: 0,id,date,timepandemic,age,raceD,canada,provinceCA,sex,genderid,genderD,SexOrientationR,LGBTQ,LGBT_Subgroup,ARM_P,ARM_R,ARM_Total,WCC_P,WCC_SS,WCC_B,WCC_W,WCC_A,WCC_missing,Resilience_1,Resilience_2,Resilience_3,Resilience_4,Resilience_5,Resilience_6,Resilience_7,Resilience_8,Resilience_9,Resilience_10,Resilience_11,Resilience_12,Resilience_13,Resilience_14,Resilience_15,Resilience_16,Resilience_17,Coping_1,Coping_2,Coping_3,Coping_4,Coping_5,Coping_6,Coping_7,Coping_8,Coping_9,Coping_10,Coping_11,Coping_12,Coping_13,Coping_14,Coping_15,Coping_16,Coping_17,Coping_18,Coping_19,Coping_20,Coping_21,Coping_22,Coping_23,Coping_24,Coping_25,Coping_26,Coping_27,Coping_28,Coping_29,Coping_30,Coping_31,Coping_32,Coping_33,Coping_34,Coping_35,Coping_36,Coping_37,Coping_38,Coping_39,Coping_40,Coping_41,Coping_42
8348,8348,8352,3/26/2022 8:13:49,743,54,1,1,11,0,0,0,1,0,0,36,25,61,14,7,3,11,13,1,3,3,4,4,3,4,4,3,4,3,4,4,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
8349,8349,8353,3/26/2022 10:30:32,743,43,1,1,11,1,1,0,0,1,4, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8350,8350,8354,3/26/2022 11:59:37,743,32,1,1,11,1,1,0,1,0,0,42,30,72,28,13,3,19,14,1,4,4,5,4,4,5,5,3,5,2,5,4,5,5,5,3,4,1,3,2,1,1,4,1,1,1,2,1,3,2,1,1,1,3,4,1,1,4,2,2,3,1,2,1,2,1,1,2,4,1,1,1,3,4,1,2,2,1,1
8351,8351,8355,3/26/2022 16:56:58,743,51,1,1,4,1,1,0,1,0,0,47,34,81,37,21,5,22,26,1,4,5,5,5,5,5,4,5,5,5,4,5,4,5,5,5,5,4,2,3,2,2,3,3,4,2,4,4,1,2,2,2,3,3,3,2,1,2,2,4,3,2,3,3,4,2,1,2,3,3,1,4,2,3,3,4,2,4,2
8352,8352,8356,3/26/2022 21:28:37,743,67,1,1,9,1,1,0,1,0,0,46,35,81, , , , , ,0,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8353,8353,8357,3/26/2022 21:56:44,743, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8354,8354,8358,3/27/2022 2:20:16,744,51,0,1,3,0,0,0,7,1,2,32,15,47,31,20,4,24,26,1,4,4,3,2,2,5,4,1,2,2,1,5,2,3,2,3,2,3,2,2,2,2,2,3,4,2,4,4,2,3,1,2,2,1,3,1,1,2,2,2,2,1,4,1,2,2,2,2,3,3,3,4,4,4,4,4,1,4,3
8355,8355,8359,3/27/2022 2:38:18,744,60,1,1,9,1,1,0,1,0,0,40,25,65,31,9,4,18,18,1,4,4,5,3,3,4,4,3,4,5,4,3,4,4,3,3,5,3,3,1,2,2,3,2,2,2,1,1,1,2,1,2,1,3,2,1,1,3,2,1,2,1,2,2,3,2,2,2,3,1,1,1,2,3,3,2,3,2,1
8356,8356,8360,3/27/2022 5:16:39,744,37,1,1,2,1,1,0,5,1,3,46,31,77,36,21,3,15,18,1,5,4,5,5,3,5,5,4,4,4,4,5,4,5,5,5,5,2,1,4,1,3,4,2,1,4,3,4,1,2,1,2,2,1,2,1,1,3,1,2,1,1,1,2,2,4,3,2,3,4,2,3,1,4,4,1,3,1,3
8357,8357,8361,3/27/2022 7:22:57,744, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8358,8358,8362,3/27/2022 10:00:23,744, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8359,8359,8363,3/27/2022 11:46:03,744, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8360,8360,8364,3/27/2022 13:54:48,744,70,1,1,4, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8361,8361,8365,3/27/2022 15:17:54,744,38,1,1,11,1,1,0,0,1,4,37,30,67,42,24,3,15,12,1,4,5,3,3,3,4,4,5,3,4,5,3,3,4,5,4,5,4,2,3,1,3,3,1,1,3,4,1,1,3,1,1,2,1,4,1,1,4,1,4,4,1,1,4,1,3,2,3,3,1,4,4,4,4,1,3,1,1,1
8362,8362,8366,3/27/2022 19:47:45,744,41,1,1,9,1,1,0,4,1,3,38,19,57,25,13,5,29,21,1,4,4,5,2,2,5,4,3,3,1,2,4,3,5,2,5,3,4,1,3,3,1,2,4,4,1,1,4,1,2,1,2,1,4,1,1,1,1,4,2,1,2,4,3,2,2,1,1,3,2,2,2,4,4,1,2,1,4,3
8363,8363,8367,3/27/2022 22:18:28,744,54,1,1,11,1,1,0,1,0,0,39,28,67,19,11,3,13,13,1,4,5,4,5,4,3,4,4,5,4,4,4,1,4,4,4,4,1,2,2,1,1,2,2,1,1,3,1,3,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,2,1,1,4,1,1,1,1,1
8364,8364,8368,3/28/2022 1:35:44,745,70,1,1,2, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8365,8365,8369,3/28/2022 4:14:47,745, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8366,8366,8370,3/28/2022 6:07:31,745, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8367,8367,8371,3/28/2022 13:34:48,745,42,1,1,11,1,3,1,4,1,1,29,25,54,32,17,3,15,21,1,5,5,2,5,5,4,3,2,2,2,2,2,1,5,4,2,3,1,3,3,1,3,3,1,2,1,2,1,1,3,1,2,3,2,2,1,1,3,1,3,2,1,1,3,3,2,3,1,2,1,2,3,3,3,4,1,3,3,3
8368,8368,8372,3/28/2022 14:04:42,745,26,0,1,2, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8369,8369,8373,3/28/2022 14:33:40,745,44,1,1,11,1,1,0,1,0,0,25,18,43,27,17,5,16,20,1,2,2,3,2,2,4,3,2,2,2,2,2,3,3,4,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,3,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,3,3,2,1,3,1,2,1,3,3
8370,8370,8374,3/28/2022 15:20:14,745,21,1,1,11,0,0,0,5,1,3, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8371,8371,8375,3/28/2022 18:39:32,745, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8372,8372,8376,3/28/2022 18:49:35,745, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8373,8373,8377,3/28/2022 18:58:04,745,45,1,1,9,1,1,0,4,1,3,39,33,72,28,16,6,19,23,1,4,5,4,5,5,5,4,4,4,3,5,4,3,4,5,4,4,1,3,4,2,2,4,3,3,3,3,2,2,2,2,2,2,3,1,1,2,2,2,3,3,1,2,2,2,2,1,2,1,1,1,2,2,2,3,3,4,3,1
8374,8374,8378,3/28/2022 19:12:50,745,24,0,1,9,0,0,0,1,0,0,47,32,79,39,21,3,24,20,1,5,5,5,5,5,5,5,5,5,4,4,5,5,3,3,5,5,3,3,4,1,4,4,4,1,1,3,4,1,4,1,2,3,4,1,1,1,1,1,4,4,1,1,3,4,1,4,1,2,3,3,3,4,3,3,3,1,3,4
8375,8375,8379,3/28/2022 19:47:56,745, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8376,8376,8380,3/28/2022 22:05:28,745, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8377,8377,8381,3/28/2022 22:57:54,745,64,1,1,11,1,1,0,1,0,0,43,28,71,31,17,4,21,16,1,4,3,4,4,4,4,5,4,4,5,4,4,5,5,4,4,4,1,2,3,1,2,4,2,1,3,2,2,1,2,1,2,2,3,2,1,2,2,2,2,2,1,2,3,2,2,2,1,3,2,3,3,4,4,4,1,2,2,1
8378,8378,8382,3/28/2022 23:08:03,745,41,1,1,1,1,1,0,8,1,0,48,33,81,32,19,5,16,16,1,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,2,2,4,3,3,4,3,1,2,3,1,1,2,1,2,2,2,1,1,1,2,1,3,3,2,2,2,2,2,2,3,2,3,2,2,2,3,1,1,2,3,2
8379,8379,8383,3/29/2022 0:07:01,746,25,1,1,2,1,3,1,4,1,1,38,31,69,28,16,4,19,20,1,3,4,3,5,5,5,4,3,3,3,4,4,4,5,4,5,5,3,2,3,2,2,3,3,3,3,3,4,1,3,1,2,1,3,1,1,1,2,1,3,2,1,2,2,2,2,1,1,2,2,1,2,1,3,2,2,2,3,3
8380,8380,8384,3/29/2022 1:04:14,746,57,1,1,11,1,1,0,1,0,0,36,31,67,44,15,3,14,13,1,4,4,3,3,4,5,4,5,4,2,5,5,3,4,4,3,5,4,2,3,1,3,3,2,1,3,3,1,1,3,1,1,3,3,3,1,1,1,2,3,3,1,1,4,3,3,3,3,3,1,2,2,1,2,1,3,1,2,1
8381,8381,8385,3/29/2022 1:49:35,746,34,1,1,5,0,0,0,1,0,0,38,26,64,30,11,4,24,18,1,5,4,3,5,4,5,4,3,3,2,4,5,5,3,4,4,1,1,3,2,2,3,3,3,2,1,3,3,2,2,1,2,1,4,2,1,1,2,4,1,3,2,1,2,2,2,3,2,3,1,1,1,3,3,1,4,1,1,2
8382,8382,8386,3/29/2022 3:07:52,746,60,0,1,11,1,2,1, ,1,1,31,13,44,29,10,3,17,21,1,4,5,5,2,1,4,3,2,2,2,1,2,2,5,2,1,1,2,1,2,1,2,2,3,2,3,2,3,2,2,1,2,1,3,1,1,1,1,2,1,3,1,1,3,2,2,2,2,2,1,1,2,2,2,3,2,1,4,3
8383,8383,8387,3/29/2022 10:18:18,746, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8384,8384,8388,3/29/2022 10:33:11,746,42,0,1,9,1,1,0,4,1,3, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8385,8385,8389,3/29/2022 12:54:20,746,67,1, , ,1,1,0, , ,0,36,18,54, , , , , ,0,4,5,5,3,3,5,5,2,3,2,2,3,3,4,2,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8386,8386,8390,3/29/2022 14:23:42,746,34,1,1,11,1,1,0,1,0,0,44,33,77,43,23,3,24,14,1,5,5,5,5,5,3,4,5,5,5,5,4,1,5,5,5,5,1,4,4,1,4,4,1,1,3,3,1,1,3,1,1,1,4,3,1,1,3,3,3,3,1,3,3,4,3,3,4,4,4,3,3,4,4,1,1,4,2,1
8387,8387,8391,3/29/2022 16:33:16,746,25,0,1,1,1,1,0,2,0,0,40,27,67,36,14,8,18,23,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,1,2,3,3,3,3,3,3,1,2,3,3,3,2,3,3,2,3,2,3,3,3,2,2,2,3,2,3,2,2,1,2,2,1,2,3,2,1,2,3
8388,8388,8392,3/29/2022 18:31:47,746, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8389,8389,8393,3/29/2022 21:13:24,746,40,1,1,7,0,0,0,1,0,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8390,8390,8394,3/29/2022 21:57:06,746,54,0,1,9,0,3,1,4,1,1,33, , , , , , , ,0,5,5,2,1,1,1,3,1,3,3, ,5,1,3,1,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8391,8391,8395,3/29/2022 22:11:09,746,31,1,1,11,1,1,0,4,1,3,22,18,40,23,15,12,30,34,1,3,4,2,3,2,3,2,3,2,1,2,2,2,2,3,2,2,1,3,2,4,1,2,4,4,2,2,4,2,2,4,4,2,4,2,3,4,2,4,2,1,3,4,2,2,2,1,1,2,2,2,3,3,4,4,2,4,4,4
8392,8392,8396,3/29/2022 23:22:44,746,36,1,1,2,1,1,0,1,0,0,23,31,54,18,7,12,22,28,1,2,3,4,5,5,5,1,1,1,1,5,1,5,3,5,2,5,1,3,1,4,1,2,3,4,1,1,4,1,1,4,4,1,1,3,2,4,1,2,1,1,2,4,1,1,1,1,1,2,1,1,1,1,4,1,4,2,4,4
8393,8393,8397,3/29/2022 23:23:53,746,69,1,1,11,1,1,0,1,0,0,43,34,77,22,12,3,12,12,1,4,5,4,5,5,5,4,5,5,4,4,5,4,4,5,4,5,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1
8394,8394,8398,3/30/2022 12:59:40,747, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8395,8395,8399,3/30/2022 15:46:46,747,25,1,1,9,1,3,1,4,1,1,38,29,67,19,7,3,14,18,1,4,5,4,4,3,4,4,5,3,2,5,4,4,5,4,3,4,3,2,1,1,1,3,4,3,1,1,2,3,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
8396,8396,8400,3/30/2022 17:33:38,747,22,0,1,2,1,3,1,4,1,1, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8397,8397,8401,3/30/2022 18:12:10,747,22,0,1,2,1,1,0,1,0,0,29,26,55,27,17,4,19,20,1,2,4,4,5,5,5,4,2,2,2,5,2,2,3,3,4,1,3,2,3,2,2,2,3,2,2,3,4,2,2,1,2,2,2,1,1,1,1,2,1,2,2,2,3,1,1,2,1,3,3,3,3,2,2,3,3,1,2,2
8398,8398,8402,3/30/2022 18:20:38,747,53,1,1,9,1,1,0,1,0,0,33,20,53,28,20,5,21,33,1,4,4,4,2,3,5,3,3,3,1,2,3,2,5,3,4,2,1,2,2,2,3,3,4,2,1,2,1,4,2,1,4,1,2,1,1,2,2,2,3,2,3,2,4,2,1,1,2,4,4,4,3,4,4,4,4,4,4,3
8399,8399,8403,3/30/2022 20:47:05,747,32,1,1,1,1,1,0,2,0,0,41,32,73,45,18,3,13,13,1,4,4,4,4,4,5,4,4,4,4,5,4,4,4,5,5,5,3,1,3,1,4,4,3,2,3,3,1,1,3,1,1,1,2,3,1,1,3,1,4,3,1,1,3,4,4,4,3,3,1,1,3,2,2,1,2,1,2,1
8400,8400,8404,3/30/2022 21:31:07,747,29,0,1,11,0,2,1,7,1,1,35,27,62,38,19,5,16,20,1,3,4,4,4,3,4,3,4,3,4,4,3,3,4,4,4,4,4,2,3,2,3,4,2,2,2,3,2,2,3,2,2,2,2,2,1,1,2,1,4,3,2,2,3,2,2,3,2,3,2,2,3,1,4,2,2,2,4,1
8401,8401,8405,3/30/2022 22:00:53,747,38,1,1,11,1,1,0,1,0,0,35,30,65,19,19,9,20,29,1,4,5,5,5,4,5,5,3,4,2,4,4,1,1,5,4,4,1,3,3,4,2,2,4,4,1,2,1,1,1,4,3,1,3,1,1,1,3,3,3,3,1,4,2,1,1,1,1,1,4,1,3,1,1,4,4,3,4,4
8402,8402,8406,3/30/2022 22:33:36,747,44,1,1,11,1,1,0,1,0,0,43,28,71,24,9,5,13,15,1,5,5,5,4,3,5,4,2,3,2,4,4,5,5,5,5,5,1,1,1,3,2,2,1,1,1,1,1,1,2,1,4,3,4,3,1,1,3,1,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
8403,8403,8407,3/30/2022 23:04:19,747,24,1,1,9,1,1,0,4,1,3,42,32,74,52,26,5,21,18,1,4,4,3,4,4,4,4,5,4,4,5,4,5,5,5,5,5,4,3,4,2,4,4,1,1,4,4,4,2,4,2,2,2,4,4,1,1,4,4,2,4,1,1,3,4,4,4,4,3,4,4,4,2,2,3,2,3,1,2
8404,8404,8408,3/31/2022 1:30:59,748,31,1,1,1,0,0,0,1,0,0,45,35,80,47,15,4,21,23,1,4,5,5,5,5,5,4,5,4,3,5,5,5,5,5,5,5,2,2,3,2,4,4,4,2,4,4,3,4,4,1,2,1,2,1,1,1,1,2,2,4,3,3,4,4,4,4,3,4,1,1,3,2,3,1,4,2,1,3
8405,8405,8409,3/31/2022 1:38:13,748,45,1,1,6,0,0,0,1,0,0,28,12,40,39,7,3,12,21,1,3,3,4,2,2,4,2,1,2,2,1,2,2,4,2,4, ,1,4,1,1,4,4,2,1,1,1,1,4,1,1,4,3,1,1,1,1,1,1,1,3,1,1,1,4,4,4,4,4,1,1,1,1,1,1,2,1,2,4
8406,8406,8410,3/31/2022 4:25:30,748,57,1,1,11,1,1,0,1,0,0,36,26,62,40,19,6,23,17,1,4,5,4,4,4,5,4,2,3,3,3,2,3,4,4,4,4,3,3,2,2,3,2,4,2,3,3,3,2,3,2,2,3,3,3,1,2,3,2,3,3,2,2,3,3,3,3,2,3,2,3,3,3,3,1,2,1,2,2
8407,8407,8411,3/31/2022 8:05:24,748,39,1,1,11,1,1,0,1,0,0,38,32,70,30,11,4,8,16,1,4,5,3,5,5,5,3,3,4,3,5,3,4,4,5,5,4,1,1,2,2,1,4,1,1,3,2,1,3,2,1,2,1,1,3,1,1,2,1,2,3,1,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,4,1
8408,8408,8412,3/31/2022 8:56:54,748,55,1,1,3,1,1,0,1,0,0,42,32,74,31,16,6,21,18,1,4,4,5,5,4,5,4,3,4,4,5,5,4,4,5,4,5,2,2,3,3,2,3,2,2,2,3,3,3,2,1,2,2,3,2,1,2,2,3,3,3,2,3,2,2,2,2,2,3,1,2,2,3,2,1,1,2,2,2
8409,8409,8413,3/31/2022 9:37:07,748,43,1,1,4,1,1,0,1,0,0,41,33,74,30,18,3,18,19,1,4,3,5,5,5,3,5,5,5,3,5,5,5,5,5,1,5,3,2,3,1,2,3,3,3,3,3,3,1,3,1,1,1,1,3,1,1,3,1,3,1,1,4,1,1,3,1,3,2,1,1,4,1,3,3,1,1,3,4
8410,8410,8414,3/31/2022 11:57:19,748,27,1,1,11,0,0,0,1,0,0,37,28,65,19,16,7,23,28,1,4,4,4,5,4,5,5,3,3,2,3,3,4,4,4,4,4,1,2,3,3,2,1,3,3,1,3,3,1,1,3,3,1,3,2,3,1,1,3,3,2,3,3,1,1,2,1,2,1,2,2,2,3,3,3,3,3,3,3
8411,8411,8415,3/31/2022 12:06:01,748,48,1,1,11,1,1,0,2,0,0,40,31,71,18,8,3,8,10,1,4,4,4,5,4,5,4,4,4,3,4,4,4,5,5,4,4,1,1,1,1,1,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8412,8412,8416,3/31/2022 12:28:43,748,67,1,1,11,1,1,0,1,0,0,46,34,80,20,9,3,12,13,1,5,5,4,5,5,5,4,4,5,4,5,5,5,5,5,4,5,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1
8413,8413,8417,3/31/2022 17:20:15,748,57,1,1,3, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8414,8414,8418,3/31/2022 17:41:26,748,23,1,1,9,1,1,0,4,1,3,39,32,71,23,16,6,25,22,1,3,4,3,5,5,4,3,5,4,4,5,3,5,5,5,5,3,1,3,4,4,2,4,4,2,1,1,1,2,1,1,1,3,4,1,1,1,1,4,4,2,4,1,1,1,2,1,2,1,1,1,4,4,4,4,1,1,4,2
8415,8415,8419,3/31/2022 18:50:29,748,64,1,1,11,1,1,0,1,0,0,22,17,39,16,12,3,9,12,1,2,3,3,2,2,4,2,2,2,2,3,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
8416,8416,8420,3/31/2022 18:59:44,748,60,1,1,9,0,0,0,1,0,0,46,34,80,14,7,3,8,10,1,5,5,5,5,5,5,5,4,5,2,5,5,4,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8417,8417,8421,3/31/2022 19:33:25,748, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8418,8418,8422,3/31/2022 19:42:57,748,62,1,1,11,1,1,0,1,0,0,47,31,78,37,16,3,27,30,1,4,5,5,4,4,5,5,4,4,4,5,5,5,5,4,5,5,2,2,3,1,2,3,4,4,3,4,4,1,3,1,3,3,4,4,1,1,1,1,3,2,2,4,3,3,2,3,2,2,1,2,2,4,4,4,4,4,4,3
8419,8419,8423,3/31/2022 20:30:08,748,48,1,1,7,0,0,0,1,0,0,34,31,65,31,14,3,19,14,1,3,4,5,4,4,5,4,5,3,1,4,3,1,5,4,5,5,4,1,2,1,1,3,3,1,1,4,4,1,3,1,3,2,4,4,1,1,1,1,2,4,1,1,4,1,1,1,1,1,1,1,3,1,4,1,1,1,3,1
8420,8420,8424,3/31/2022 21:36:22,748,62,1,1,11,1,1,0,1,0,0,41,28,69,21,13,3,10,14,1,4,4,5,3,4,4,4,4,4,3,5,3,4,5,5,5,3,1,1,3,1,2,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,2,2,1,1,1,1,1,1,1,1,3,2,2,1,2,1
8421,8421,8425,3/31/2022 21:36:51,748, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8422,8422,8426,3/31/2022 22:11:11,748,38,1,1,11,1,1,0,1,0,0,35,28,63, , , , , ,0,3,5,4,4,4,5,4,4,3,2,4,4,4,4,4,2,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8423,8423,8427,3/31/2022 22:14:24,748,71,1,1,10,1,1,0,1,1,0,36,32,68, , , , , ,0,1,1,2,5,5,5,5,3,5,5,5,5,4,4,5,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8424,8424,8428,3/31/2022 22:18:41,748,39,1,1,11,1,1,0,2,0,0,36,22,58,36,22,4,15,16,1,2,5,4,3,3,4,1,2,5,3,3,4,4,4,4,4,3,2,1,4,2,4,2,3,2,2,3,1,1,2,1,2,2,1,3,1,1,2,2,3,4,1,2,3,2,2,2,3,3,4,3,3,1,4,2,1,2,2,2
8425,8425,8429,3/31/2022 22:34:00,748,47,1,1,11,1,1,0,1,0,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8426,8426,8430,4/1/2022 1:21:56,749,29,1,1,9,1,1,0,4,1,3,43,33,76,34,15,4,12,12,1,4,5,4,5,4,5,3,4,4,4,5,4,5,5,5,5,5,3,1,3,2,4,3,2,2,3,3,1,1,2,1,1,1,2,3,1,1,2,2,2,2,1,1,3,1,2,2,3,2,2,1,2,2,1,1,1,1,2,1
8427,8427,8431,4/1/2022 1:34:11,749,79,1,1,11,0,0,0,0,1,4,34,24,58,25,14,4,17,17,1,4,5,3,3,4,5,4,2,3,2,3,3,3,5,3,2,4,3,3,1,2,1,2,1,2,1,2,2,2,1,1,4,1,1,4,1,1,4,1,1,1,1,1,3,1,1,1,1,4,2,1,3,4,4,1,1,1,3,1
8428,8428,8432,4/1/2022 2:25:58,749, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8429,8429,8433,4/1/2022 4:13:02,749,58,1,1,9,1,1,0,1,0,0,33,17,50,37,19,4,17,17,1,4,4,4,2,2,3,3,3,3,3,2,3,2,4,2,3,3,4,3,3,2,3,3,3,1,3,3,3,3,3,1,2,1,1,1,1,1,3,1,3,3,1,2,2,3,2,3,3,3,3,2,2,1,3,3,1,2,1,2
8430,8430,8434,4/1/2022 16:55:19,749, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8431,8431,8435,4/1/2022 19:14:09,749,18,1,1,9,0,0,0,2,0,0,42,32,74, , , , , ,0,4,5,3,4,5,5,4,5,5,5,5,4,5,3,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8432,8432,8436,4/1/2022 20:10:13,749,60,1,1,11,1,1,0,1,0,0,38,31,69, , , , , ,0,4,2,5,4,4,4,5,4,2,4,5,3,5,4,5,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8433,8433,8437,4/2/2022 13:28:15,750, , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8434,8434,8438,4/3/2022 17:27:31,751,42,1,1,9,0,0,0,1,0,0,35,31,66, , , , , ,0,4,2,4,4,5,5,4,5,3,3,4,4,3,3,5,5,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8435,8435,8439,4/3/2022 19:31:45,751,18,1,1,9, , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
